"COU","Country","VAR","Variable","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"GRC","Greece","PUB_SER","Public water supply for services","2002","2002","M3","Cubic metres","6","Millions",,,205.7,,
"GRC","Greece","PUB_SER","Public water supply for services","2003","2003","M3","Cubic metres","6","Millions",,,214.5,,
"GRC","Greece","PUB_SER","Public water supply for services","2004","2004","M3","Cubic metres","6","Millions",,,215.3,,
"GRC","Greece","PUB_SER","Public water supply for services","2005","2005","M3","Cubic metres","6","Millions",,,214.6,,
"GRC","Greece","PUB_SER","Public water supply for services","2006","2006","M3","Cubic metres","6","Millions",,,213.3,,
"GRC","Greece","PUB_SER","Public water supply for services","2007","2007","M3","Cubic metres","6","Millions",,,230.7,,
"GRC","Greece","PUB_SER","Public water supply for services","2011","2011","M3","Cubic metres","6","Millions",,,31.8,,
"GRC","Greece","PUB_SER","Public water supply for services","2012","2012","M3","Cubic metres","6","Millions",,,31.8,,
"GRC","Greece","PUB_SER","Public water supply for services","2013","2013","M3","Cubic metres","6","Millions",,,31.8,,
"GRC","Greece","PUB_SER","Public water supply for services","2014","2014","M3","Cubic metres","6","Millions",,,31.8,,
"GRC","Greece","PUB_SER","Public water supply for services","2015","2015","M3","Cubic metres","6","Millions",,,31.8,,
"GRC","Greece","PUB_CONMAN","Public water supply for industry and construction","2011","2011","M3","Cubic metres","6","Millions",,,91.06,,
"GRC","Greece","PUB_CONMAN","Public water supply for industry and construction","2012","2012","M3","Cubic metres","6","Millions",,,89.98,,
"GRC","Greece","PUB_CONMAN","Public water supply for industry and construction","2013","2013","M3","Cubic metres","6","Millions",,,90.86,,
"GRC","Greece","PUB_CONMAN","Public water supply for industry and construction","2014","2014","M3","Cubic metres","6","Millions",,,93.66,,
"GRC","Greece","PUB_CONMAN","Public water supply for industry and construction","2015","2015","M3","Cubic metres","6","Millions",,,94.61,,
"GRC","Greece","PUB_CONMAN","Public water supply for industry and construction","2016","2016","M3","Cubic metres","6","Millions",,,143.69,,
"GRC","Greece","PUB_CONMAN","Public water supply for industry and construction","2017","2017","M3","Cubic metres","6","Millions",,,139.49,,
"GRC","Greece","PUB_CONMAN","Public water supply for industry and construction","2018","2018","M3","Cubic metres","6","Millions",,,141.38,,
"GRC","Greece","PUB_CONMAN","Public water supply for industry and construction","2019","2019","M3","Cubic metres","6","Millions",,,141.99,,
"GRC","Greece","PUB_CONMAN","Public water supply for industry and construction","2020","2020","M3","Cubic metres","6","Millions",,,142.06,,
"GRC","Greece","PUB_CONMAN","Public water supply for industry and construction","2021","2021","M3","Cubic metres","6","Millions",,,141.211,,
"GRC","Greece","SELF_INDCON","Self- and other supply for industry and contruction","2011","2011","M3","Cubic metres","6","Millions",,,1307.35,,
"GRC","Greece","SELF_INDCON","Self- and other supply for industry and contruction","2012","2012","M3","Cubic metres","6","Millions",,,1178.26,,
"GRC","Greece","SELF_INDCON","Self- and other supply for industry and contruction","2013","2013","M3","Cubic metres","6","Millions",,,869.63,,
"GRC","Greece","SELF_INDCON","Self- and other supply for industry and contruction","2014","2014","M3","Cubic metres","6","Millions",,,1092.53,,
"GRC","Greece","SELF_INDCON","Self- and other supply for industry and contruction","2015","2015","M3","Cubic metres","6","Millions",,,1168.91,,
"GRC","Greece","SELF_INDCON","Self- and other supply for industry and contruction","2016","2016","M3","Cubic metres","6","Millions",,,948.091,,
"GRC","Greece","SELF_INDCON","Self- and other supply for industry and contruction","2017","2017","M3","Cubic metres","6","Millions",,,1135.44,,
"GRC","Greece","SELF_INDCON","Self- and other supply for industry and contruction","2018","2018","M3","Cubic metres","6","Millions",,,1031.92,,
"GRC","Greece","SELF_INDCON","Self- and other supply for industry and contruction","2019","2019","M3","Cubic metres","6","Millions",,,1077.386,,
"GRC","Greece","SELF_INDCON","Self- and other supply for industry and contruction","2020","2020","M3","Cubic metres","6","Millions",,,1169.82,,
"GRC","Greece","SELF_INDCON","Self- and other supply for industry and contruction","2021","2021","M3","Cubic metres","6","Millions",,,1293.75,,
"GRC","Greece","SELF_AGR","Self- and other supply for agriculture, fishing and forestry","2011","2011","M3","Cubic metres","6","Millions",,,7221.11,,
"GRC","Greece","SELF_AGR","Self- and other supply for agriculture, fishing and forestry","2012","2012","M3","Cubic metres","6","Millions",,,7221.11,,
"GRC","Greece","SELF_AGR","Self- and other supply for agriculture, fishing and forestry","2013","2013","M3","Cubic metres","6","Millions",,,7221.11,,
"GRC","Greece","SELF_AGR","Self- and other supply for agriculture, fishing and forestry","2014","2014","M3","Cubic metres","6","Millions",,,7221.11,,
"GRC","Greece","SELF_AGR","Self- and other supply for agriculture, fishing and forestry","2015","2015","M3","Cubic metres","6","Millions",,,7221.11,,
"GRC","Greece","SELF_AGR","Self- and other supply for agriculture, fishing and forestry","2016","2016","M3","Cubic metres","6","Millions",,,6603.702,,
"GRC","Greece","SELF_AGR","Self- and other supply for agriculture, fishing and forestry","2017","2017","M3","Cubic metres","6","Millions",,,6603.702,,
"GRC","Greece","SELF_AGR","Self- and other supply for agriculture, fishing and forestry","2018","2018","M3","Cubic metres","6","Millions",,,6603.702,,
"GRC","Greece","SELF_AGR","Self- and other supply for agriculture, fishing and forestry","2019","2019","M3","Cubic metres","6","Millions",,,6603.702,,
"GRC","Greece","SELF_AGR","Self- and other supply for agriculture, fishing and forestry","2020","2020","M3","Cubic metres","6","Millions",,,6603.702,,
"GRC","Greece","SELF_AGR","Self- and other supply for agriculture, fishing and forestry","2021","2021","M3","Cubic metres","6","Millions",,,6603.702,,
"GRC","Greece","PUB_DES","Water abstraction for public water supply. Desalinated water","2000","2000","M3","Cubic metres","6","Millions",,,0,,
"GRC","Greece","PUB_DES","Water abstraction for public water supply. Desalinated water","2001","2001","M3","Cubic metres","6","Millions",,,0,,
"GRC","Greece","PUB_DES","Water abstraction for public water supply. Desalinated water","2002","2002","M3","Cubic metres","6","Millions",,,0,,
"GRC","Greece","PUB_DES","Water abstraction for public water supply. Desalinated water","2003","2003","M3","Cubic metres","6","Millions",,,0,,
"GRC","Greece","PUB_DES","Water abstraction for public water supply. Desalinated water","2004","2004","M3","Cubic metres","6","Millions",,,0,,
"GRC","Greece","PUB_DES","Water abstraction for public water supply. Desalinated water","2005","2005","M3","Cubic metres","6","Millions",,,0,,
"GRC","Greece","PUB_DES","Water abstraction for public water supply. Desalinated water","2006","2006","M3","Cubic metres","6","Millions",,,0,,
"GRC","Greece","PUB_DES","Water abstraction for public water supply. Desalinated water","2007","2007","M3","Cubic metres","6","Millions",,,0,,
"HUN","Hungary","LEAK","Leakage","2009","2009","M3","Cubic metres","6","Millions",,,128,,
"HUN","Hungary","LEAK","Leakage","2010","2010","M3","Cubic metres","6","Millions",,,123,,
"HUN","Hungary","LEAK","Leakage","2011","2011","M3","Cubic metres","6","Millions",,,116,,
"HUN","Hungary","LEAK","Leakage","2012","2012","M3","Cubic metres","6","Millions",,,122,,
"HUN","Hungary","LEAK","Leakage","2013","2013","M3","Cubic metres","6","Millions",,,122,,
"HUN","Hungary","LEAK","Leakage","2014","2014","M3","Cubic metres","6","Millions",,,117,,
"HUN","Hungary","LEAK","Leakage","2015","2015","M3","Cubic metres","6","Millions",,,124,,
"HUN","Hungary","LEAK","Leakage","2016","2016","M3","Cubic metres","6","Millions",,,122,,
"HUN","Hungary","LEAK","Leakage","2017","2017","M3","Cubic metres","6","Millions",,,138,,
"HUN","Hungary","LEAK","Leakage","2018","2018","M3","Cubic metres","6","Millions",,,136,,
"HUN","Hungary","LEAK","Leakage","2019","2019","M3","Cubic metres","6","Millions",,,135,,
"HUN","Hungary","LEAK","Leakage","2020","2020","M3","Cubic metres","6","Millions",,,134,,
"HUN","Hungary","LEAK","Leakage","2021","2021","M3","Cubic metres","6","Millions",,,126.682,,
"HUN","Hungary","PUB","Public water supply","1992","1992","M3","Cubic metres","6","Millions",,,926.1,,
"HUN","Hungary","PUB","Public water supply","1993","1993","M3","Cubic metres","6","Millions",,,810.6,,
"HUN","Hungary","PUB","Public water supply","1994","1994","M3","Cubic metres","6","Millions",,,665.4,,
"HUN","Hungary","PUB","Public water supply","1995","1995","M3","Cubic metres","6","Millions",,,661.6,,
"HUN","Hungary","PUB","Public water supply","1996","1996","M3","Cubic metres","6","Millions",,,581.5,,
"HUN","Hungary","PUB","Public water supply","1997","1997","M3","Cubic metres","6","Millions",,,560.4,,
"HUN","Hungary","PUB","Public water supply","1998","1998","M3","Cubic metres","6","Millions",,,549.8,,
"HUN","Hungary","PUB","Public water supply","1999","1999","M3","Cubic metres","6","Millions",,,536,,
"HUN","Hungary","PUB","Public water supply","2000","2000","M3","Cubic metres","6","Millions",,,560.1,,
"HUN","Hungary","PUB","Public water supply","2001","2001","M3","Cubic metres","6","Millions",,,535,,
"HUN","Hungary","PUB","Public water supply","2002","2002","M3","Cubic metres","6","Millions",,,546.3,,
"HUN","Hungary","PUB","Public water supply","2003","2003","M3","Cubic metres","6","Millions",,,560.6,,
"HUN","Hungary","PUB","Public water supply","2004","2004","M3","Cubic metres","6","Millions",,,532.8,,
"HUN","Hungary","PUB","Public water supply","2005","2005","M3","Cubic metres","6","Millions",,,512.9,,
"HUN","Hungary","PUB","Public water supply","2008","2008","M3","Cubic metres","6","Millions",,,492,,
"HUN","Hungary","PUB","Public water supply","2009","2009","M3","Cubic metres","6","Millions",,,482,,
"HUN","Hungary","PUB","Public water supply","2010","2010","M3","Cubic metres","6","Millions",,,455,,
"HUN","Hungary","PUB","Public water supply","2011","2011","M3","Cubic metres","6","Millions",,,454,,
"HUN","Hungary","PUB","Public water supply","2012","2012","M3","Cubic metres","6","Millions",,,452,,
"HUN","Hungary","PUB","Public water supply","2013","2013","M3","Cubic metres","6","Millions",,,436.065,,
"HUN","Hungary","PUB","Public water supply","2014","2014","M3","Cubic metres","6","Millions",,,427.501,,
"HUN","Hungary","PUB","Public water supply","2015","2015","M3","Cubic metres","6","Millions",,,442.16,,
"HUN","Hungary","PUB","Public water supply","2016","2016","M3","Cubic metres","6","Millions",,,441.992,,
"HUN","Hungary","PUB","Public water supply","2017","2017","M3","Cubic metres","6","Millions",,,452.841,,
"HUN","Hungary","PUB","Public water supply","2018","2018","M3","Cubic metres","6","Millions",,,455.856,,
"HUN","Hungary","PUB","Public water supply","2019","2019","M3","Cubic metres","6","Millions",,,463.488,,
"HUN","Hungary","PUB","Public water supply","2020","2020","M3","Cubic metres","6","Millions",,,466.328,,
"HUN","Hungary","PUB","Public water supply","2021","2021","M3","Cubic metres","6","Millions",,,478.613,,
"HUN","Hungary","PUB_AGR","Public water supply for agriculture, forestry and fishing","1992","1992","M3","Cubic metres","6","Millions",,,21.1,,
"HUN","Hungary","PUB_AGR","Public water supply for agriculture, forestry and fishing","1993","1993","M3","Cubic metres","6","Millions",,,36,,
"HUN","Hungary","PUB_AGR","Public water supply for agriculture, forestry and fishing","1994","1994","M3","Cubic metres","6","Millions",,,0,,
"HUN","Hungary","PUB_AGR","Public water supply for agriculture, forestry and fishing","1995","1995","M3","Cubic metres","6","Millions",,,0,,
"HUN","Hungary","PUB_AGR","Public water supply for agriculture, forestry and fishing","1996","1996","M3","Cubic metres","6","Millions",,,0,,
"HUN","Hungary","PUB_AGR","Public water supply for agriculture, forestry and fishing","1997","1997","M3","Cubic metres","6","Millions",,,0,,
"HUN","Hungary","PUB_AGR","Public water supply for agriculture, forestry and fishing","1998","1998","M3","Cubic metres","6","Millions",,,0,,
"HUN","Hungary","PUB_AGR","Public water supply for agriculture, forestry and fishing","1999","1999","M3","Cubic metres","6","Millions",,,2,,
"HUN","Hungary","PUB_AGR","Public water supply for agriculture, forestry and fishing","2005","2005","M3","Cubic metres","6","Millions",,,2.6,,
"HUN","Hungary","PUB_AGR","Public water supply for agriculture, forestry and fishing","2010","2010","M3","Cubic metres","6","Millions",,,1.9,,
"HUN","Hungary","PUB_AGR","Public water supply for agriculture, forestry and fishing","2011","2011","M3","Cubic metres","6","Millions",,,1.8,,
"HUN","Hungary","PUB_AGR","Public water supply for agriculture, forestry and fishing","2012","2012","M3","Cubic metres","6","Millions",,,1.7,,
"HUN","Hungary","PUB_AGR","Public water supply for agriculture, forestry and fishing","2013","2013","M3","Cubic metres","6","Millions",,,1.184,,
"HUN","Hungary","PUB_AGR","Public water supply for agriculture, forestry and fishing","2014","2014","M3","Cubic metres","6","Millions",,,1.152,,
"HUN","Hungary","PUB_AGR","Public water supply for agriculture, forestry and fishing","2015","2015","M3","Cubic metres","6","Millions",,,1.207,,
"HUN","Hungary","PUB_AGR","Public water supply for agriculture, forestry and fishing","2016","2016","M3","Cubic metres","6","Millions",,,1.19,,
"HUN","Hungary","PUB_AGR","Public water supply for agriculture, forestry and fishing","2017","2017","M3","Cubic metres","6","Millions",,,1.23,,
"HUN","Hungary","PUB_AGR","Public water supply for agriculture, forestry and fishing","2018","2018","M3","Cubic metres","6","Millions",,,1.514,,
"HUN","Hungary","PUB_AGR","Public water supply for agriculture, forestry and fishing","2019","2019","M3","Cubic metres","6","Millions",,,1.498,,
